stop_id,stop_name,stop_lat,stop_lon
601,SHALER BLVD AT ELITE CT,40.827549,-74.005893
602,SHALER BLVD AT HAMILTON ST,40.829048,-74.005261
603,SHALER BLVD AT DAY AVE,40.830588,-74.004103
604,SHALER BLVD AT EDGEWATER AVE,40.831988,-74.002762
605,SHALER BLVD AT BANTA PL,40.833098,-74.001852
606,SHALER BLVD AT SLOCUM AVE,40.835589,-73.999801
607,SHALER BLVD AT ELM AVE,40.837238,-73.998181
608,SHALER BLVD AT ELM AVE,40.837438,-73.998092
609,SHALER BLVD AT BANTA PL,40.833059,-74.001990
610,SHALER BLVD AT ENGLEHARDT TERRACE,40.832078,-74.002822
611,SHALER BLVD AT LANCASTER RD,40.828768,-74.005453
612,SHALER BLVD AT ELIZABETH AVE,40.826809,-74.006573
613,BROAD AVE AT MARION PL,40.832328,-74.010062
614,BROAD AVE AT LANCASTER RD,40.830429,-74.010283
615,VINCE LOMBARDI PARK & RIDE,40.827069,-74.028153
617,BROAD AVE AT W EDSALL BLVD,40.852548,-73.994633
618,BROAD AVE AT HOMESTEAD AVE,40.845659,-73.999403
619,BROAD AVE AT HOMESTEAD AVE,40.845278,-73.999861
620,BROAD AVE AT WEST RUBY AVE,40.843349,-74.001061
622,BROAD AVE AT BRINKERHOFF AVE,40.847098,-73.998373
623,BROAD AVE AT CENTRAL BLVD,40.848460,-73.997391
624,BROAD AVE AT PALISADES BLVD,40.850008,-73.996453
625,BROAD AVE AT WEST CENTRAL BLVD,40.848008,-73.997850
626,BROAD & COLUMBIA AVES,40.842639,-74.001741
628,PASSAIC ST 150'E OF GOLF AVE,40.900588,-74.058331
629,PASSAIC ST AT LAWRENCE ST,40.906348,-74.068050
630,PASSAIC ST AT MAYWOOD AVE,40.903090,-74.062432
631,PASSAIC ST AT PALMER AVE,40.904570,-74.065063
633,PASSAIC ST AT ESPLANADE,40.900218,-74.057581
634,PASSAIC ST AT ELM ST,40.901539,-74.059830
635,PASSAIC ST AT PALMER AVE,40.904328,-74.064523
636,ESSEX ST AT MAYBROOK DR,40.888268,-74.066502
